position,track_name,artist,streams,URL,date
1,Perfect,Ed Sheeran,214187,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2017-12-01
2,Too Good At Goodbyes,Sam Smith,209229,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2017-12-01
3,Titibo-Tibo,Moira Dela Torre,203009,https://open.spotify.com/track/42nrX5b8ZUYRcw2puNY8tb,2017-12-01
4,Havana,Camila Cabello,201238,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,2017-12-01
5,What Lovers Do (feat. SZA),Maroon 5,178819,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k,2017-12-01
6,Young Dumb & Broke,Khalid,169471,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,2017-12-01
7,New Rules,Dua Lipa,161341,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,2017-12-01
8,Malaya (Camp Sawi Original Motion Picture Soundtrack),Moira Dela Torre,143003,https://open.spotify.com/track/6M21eWbEw74XDdoQsNIinq,2017-12-01
9,Wolves,Selena Gomez,139478,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,2017-12-01
10,I Like Me Better,Lauv,130482,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9,2017-12-01
11,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,128935,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,2017-12-01
12,Super Far,LANY,128705,https://open.spotify.com/track/74ODGXs4byLTRdnKGM4s6E,2017-12-01
13,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,119748,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,2017-12-01
14,How Long,Charlie Puth,114123,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi,2017-12-01
15,"Torete - From ""Love You to the Stars And Back""",Moira Dela Torre,113073,https://open.spotify.com/track/4aUf4lzQ1di5JajZ4a9FuI,2017-12-01
16,Let You Down,NF,107432,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2017-12-01
17,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,105233,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,2017-12-01
18,"Sundo - From ""The Good Son""",Moira Dela Torre,93267,https://open.spotify.com/track/1WtpRQUvbyZAoEchymInA9,2017-12-01
19,I Miss You (feat. Julia Michaels),Clean Bandit,93156,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL,2017-12-01
20,Dusk Till Dawn - Radio Edit,ZAYN,91720,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,2017-12-01
21,Stargazing,Kygo,90606,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP,2017-12-01
22,Dahil Sa'Yo,Inigo Pascual,90599,https://open.spotify.com/track/4ai7c2BUjNpElhZdZDH7qF,2017-12-01
23,Mama,Jonas Blue,89811,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w,2017-12-01
24,Lonely Together (feat. Rita Ora),Avicii,85155,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab,2017-12-01
25,New,Daya,81945,https://open.spotify.com/track/7y4JznkAv2W3IKw9T1o2VK,2017-12-01
26,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,81486,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6,2017-12-01
27,Thunder,Imagine Dragons,80188,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,2017-12-01
28,"Two Less Lonely People in the World (Official Movie Theme Song Of ""Kita Kita"")",KZ Tandingan,79668,https://open.spotify.com/track/46ixegtxjERQMCutmp09Sa,2017-12-01
29,Sorry Not Sorry,Demi Lovato,79192,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P,2017-12-01
30,Strip That Down,Liam Payne,77839,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ,2017-12-01
31,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,76779,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR,2017-12-01
32,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,76492,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817,2017-12-01
33,Too Much To Ask,Niall Horan,75938,https://open.spotify.com/track/4v094LQ9eF10k2O2Te2ngK,2017-12-01
34,Why Can't It Be,Kaye Cal,75473,https://open.spotify.com/track/0zFYa7NIpKhmom8zrZx7Ga,2017-12-01
35,A Different Way (with Lauv),DJ Snake,74321,https://open.spotify.com/track/0Wv5wuenRLI3BcwgT3HPIP,2017-12-01
36,Slow Hands,Niall Horan,73344,https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J,2017-12-01
37,Say You Won't Let Go,James Arthur,72118,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-12-01
38,Something Just Like This,The Chainsmokers,70889,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-12-01
39,Attention,Charlie Puth,70856,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,2017-12-01
40,Hiling,Mark Carpio,69723,https://open.spotify.com/track/6xQs6y6CpDqK9VKCktApEL,2017-12-01
41,Paris in the Rain,Lauv,69388,https://open.spotify.com/track/0RGUIOZtmOXTWOy5EjvQbP,2017-12-01
42,rockstar,Post Malone,67877,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx,2017-12-01
43,Silence,Marshmello,67500,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,2017-12-01
44,Symphony (feat. Zara Larsson),Clean Bandit,65288,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,2017-12-01
45,Shape of You,Ed Sheeran,62307,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-12-01
46,There for You,Martin Garrix,61607,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y,2017-12-01
47,Candy Paint,Post Malone,61605,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf,2017-12-01
48,ILYSB,LANY,61318,https://open.spotify.com/track/0dPBlz8N0veeceejtuvpPz,2017-12-01
49,I Fall Apart,Post Malone,60944,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,2017-12-01
50,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,60812,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2017-12-01
51,Tadhana,Up Dharma Down,60754,https://open.spotify.com/track/6NFKf8vBApSvtzkapYmnVR,2017-12-01
52,Pasensya Ka Na,Silent Sanctuary,57156,https://open.spotify.com/track/0YyM8aEdbjGfLWPn6fdcn7,2017-12-01
53,Don't Know What To Do (Don't Know What To Say),Mark Carpio,56715,https://open.spotify.com/track/1ER60P43ftVOLaMRvBfpnt,2017-12-01
54,Dive,Ed Sheeran,55597,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls,2017-12-01
55,Your Song,Rita Ora,55486,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5,2017-12-01
56,Fresh Eyes,Andy Grammer,54299,https://open.spotify.com/track/5NDUXbMwcnTQp66tI2zcdR,2017-12-01
57,Di Makatulog,SUD,52520,https://open.spotify.com/track/2ZiNCGDMapQzMtnPRVOKZI,2017-12-01
58,Wait,Maroon 5,52350,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59,2017-12-01
59,No Promises (feat. Demi Lovato),Cheat Codes,49633,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW,2017-12-01
60,The Way I Are (Dance with Somebody) (feat. Lil Wayne) - Spotify Version,Bebe Rexha,48675,https://open.spotify.com/track/6Pw3Gvw4wNMZfTYZa6IQal,2017-12-01
61,It's Gotta Be You,Isaiah,48182,https://open.spotify.com/track/6cAKeFFYW2aClZSUyvqAEW,2017-12-01
62,ILYSB - STRIPPED,LANY,47308,https://open.spotify.com/track/7j4IOedQQtMpSHEvyXZsHI,2017-12-01
63,Feels Great (feat. Fetty Wap & CVBZ),Cheat Codes,46902,https://open.spotify.com/track/5uu28fUesZMl89lf9CLrgN,2017-12-01
64,Photograph,Ed Sheeran,46379,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,2017-12-01
65,"Balisong (Theme Song of the Movie ""100 Tula Para Kay Stella"")",The Juans,45852,https://open.spotify.com/track/6VCrPY3rpckaEU8KXBITVJ,2017-12-01
66,Anywhere,Rita Ora,45722,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2,2017-12-01
67,Malayo Na Tayo,Silent Sanctuary,44797,https://open.spotify.com/track/1JhRlvSiWkOk8tlUj43ahm,2017-12-01
68,All Falls Down (feat. Juliander),Alan Walker,44409,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb,2017-12-01
69,Gucci Gang,Lil Pump,43928,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc,2017-12-01
70,Hayaan Mo Sila (Inspired by I'm the One),Ex Battalion,41907,https://open.spotify.com/track/3YQp6N0vdiLEhpqKjRcN2L,2017-12-01
71,Gorgeous,Taylor Swift,41666,https://open.spotify.com/track/7ut4Y7gxOFe3d3rLJQ7i5w,2017-12-01
72,Look What You Made Me Do,Taylor Swift,41284,https://open.spotify.com/track/5troof8mcGO3AafoDbk1gc,2017-12-01
73,Sila,SUD,41090,https://open.spotify.com/track/2IMODbij0lZ5CuAjZi0IDE,2017-12-01
74,Migraine,Moonstar88,40927,https://open.spotify.com/track/7sW3f7PqDV7BQ7qqeVBJIA,2017-12-01
75,Naked,James Arthur,40722,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl,2017-12-01
76,Tip Toe (feat. French Montana),Jason Derulo,40625,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6,2017-12-01
77,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,40059,https://open.spotify.com/track/0OI7AFifLSoGzpb8bdBLLV,2017-12-01
78,Hanggang Kailan,Michael Pangilinan,39911,https://open.spotify.com/track/01YEqVPCm0vqRLA9w43bic,2017-12-01
79,The Scientist,Coldplay,39704,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-12-01
80,Bedroom Floor,Liam Payne,37134,https://open.spotify.com/track/1pZdegOXTZ2ftINo3oUuRZ,2017-12-01
81,Versace on the Floor,Bruno Mars,36206,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP,2017-12-01
82,Stranger Things (feat. OneRepublic),Kygo,35552,https://open.spotify.com/track/5gIRPQWULwrvIt0F6pY7ph,2017-12-01
83,Your Love - Dolce Amore Teleserye Theme,Juris,34511,https://open.spotify.com/track/2PcbtMoqOlGSzOfyJlkB06,2017-12-01
84,Good Old Days (feat. Kesha),Macklemore,34459,https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X,2017-12-01
85,Despacito - Remix,Luis Fonsi,34210,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,2017-12-01
86,Kung Wala Ka,Hale,33748,https://open.spotify.com/track/4JSDhJVmo2UqdF7nxbyenn,2017-12-01
87,...Ready For It?,Taylor Swift,33599,https://open.spotify.com/track/4vVb2D6RYL669h7tLYOKwx,2017-12-01
88,Location,Khalid,33480,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,2017-12-01
89,Closer,The Chainsmokers,32619,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-12-01
90,Stay - On the Wings of Love Teleserye Theme,Daryl Ong,32456,https://open.spotify.com/track/5QVuf1MpdzFtFoJGwcKosa,2017-12-01
91,Sa'yo,Silent Sanctuary,32134,https://open.spotify.com/track/29xs643Q96uQLD8f7SxYYw,2017-12-01
92,Congratulations,Post Malone,32050,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2017-12-01
93,That's What I Like,Bruno Mars,31896,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-12-01
94,Take A Bow,Rihanna,31864,https://open.spotify.com/track/39afswHs17v53znQm1gDTY,2017-12-01
95,1-800-273-8255,Logic,31856,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,2017-12-01
96,Dirty Sexy Money (feat. Charli XCX & French Montana),David Guetta,31436,https://open.spotify.com/track/0tPQPaOKM32WgMSbPCYyRH,2017-12-01
97,Havana - Remix,Camila Cabello,30976,https://open.spotify.com/track/3whrwq4DtvucphBPUogRuJ,2017-12-01
98,All Night,Steve Aoki,30946,https://open.spotify.com/track/5mAxA6Q1SIym6dPNiFLUyd,2017-12-01
99,I'm Not The Only One,Sam Smith,30594,https://open.spotify.com/track/0fioLzGM8ngbD1w6fMmm45,2017-12-01
100,Tell Me Where It Hurts,MYMP,30188,https://open.spotify.com/track/6C2nrsOlb3jOUGcJAmPrTA,2017-12-01
101,"Maybe This Time - From ""Maybe This Time""",Sarah Geronimo,30037,https://open.spotify.com/track/0Dljpp52vCmtXi0E94qjfo,2017-12-01
102,Before I Let You Go,Freestyle,29928,https://open.spotify.com/track/1VvFtp71ibaXiHxurBlXuw,2017-12-01
103,Happier,Ed Sheeran,29751,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,2017-12-01
104,Échame La Culpa,Luis Fonsi,29585,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK,2017-12-01
105,So Sick,Ne-Yo,29524,https://open.spotify.com/track/4SRqDmPxYX0pUb5B5ut2Ri,2017-12-01
