position,track_name,artist,streams,URL,date
1,I'm the One,DJ Khaled,204944,https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2,2017-06-01
2,Despacito - Remix,Luis Fonsi,199714,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,2017-06-01
3,Shape of You,Ed Sheeran,164595,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-06-01
4,Something Just Like This,The Chainsmokers,147066,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-06-01
5,That's What I Like,Bruno Mars,146164,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-06-01
6,Symphony (feat. Zara Larsson),Clean Bandit,136846,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,2017-06-01
7,Attention,Charlie Puth,133937,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,2017-06-01
8,Stay (with Alessia Cara),Zedd,129725,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,2017-06-01
9,Say You Won't Let Go,James Arthur,120511,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-06-01
10,Mama,Jonas Blue,119007,https://open.spotify.com/track/4xlrALxuaCf9yZBHJeTSG6,2017-06-01
11,Strip That Down,Liam Payne,114940,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ,2017-06-01
12,Good Life (with G-Eazy & Kehlani),G-Eazy,111511,https://open.spotify.com/track/1Eck97uRMlprKOOJN9oO1E,2017-06-01
13,No Promises (feat. Demi Lovato),Cheat Codes,110718,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW,2017-06-01
14,Versace on the Floor,Bruno Mars,108860,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP,2017-06-01
15,There's Nothing Holdin' Me Back,Shawn Mendes,104044,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu,2017-06-01
16,The Cure,Lady Gaga,94420,https://open.spotify.com/track/51PIvodunv6NmX5250zxAh,2017-06-01
17,Most Girls,Hailee Steinfeld,94067,https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ,2017-06-01
18,There for You,Martin Garrix,92840,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y,2017-06-01
19,Bad Liar,Selena Gomez,91998,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,2017-06-01
20,Touch,Little Mix,89974,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z,2017-06-01
21,It Ain't Me (with Selena Gomez),Kygo,89354,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,2017-06-01
22,Dahil Sa'Yo,Inigo Pascual,89150,https://open.spotify.com/track/4ai7c2BUjNpElhZdZDH7qF,2017-06-01
23,Crying in the Club,Camila Cabello,79491,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev,2017-06-01
24,Thunder,Imagine Dragons,78702,https://open.spotify.com/track/56lBX2WHqfGuoeZxZvUnVj,2017-06-01
25,HUMBLE.,Kendrick Lamar,77788,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,2017-06-01
26,Issues,Julia Michaels,76613,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,2017-06-01
27,Starving,Hailee Steinfeld,76492,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,2017-06-01
28,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,75513,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,2017-06-01
29,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,74642,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR,2017-06-01
30,The One,The Chainsmokers,74354,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5,2017-06-01
31,Scared to Be Lonely,Martin Garrix,74113,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,2017-06-01
32,It's Gotta Be You,Isaiah,72046,https://open.spotify.com/track/6cAKeFFYW2aClZSUyvqAEW,2017-06-01
33,First Time,Kygo,69682,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr,2017-06-01
34,Sila,SUD,69649,https://open.spotify.com/track/2IMODbij0lZ5CuAjZi0IDE,2017-06-01
35,Paris,The Chainsmokers,68533,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-06-01
36,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,67506,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-06-01
37,Fresh Eyes,Andy Grammer,67326,https://open.spotify.com/track/4nMlau89VAjmV7agkl7OY3,2017-06-01
38,Perfect Strangers,Jonas Blue,66774,https://open.spotify.com/track/1CUVN2kn7mW5FjkqXTR2W1,2017-06-01
39,Call On Me - Ryan Riback Extended Remix,Starley,66598,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,2017-06-01
40,Slow Hands,Niall Horan,65654,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh,2017-06-01
