Position,Track Name,Artist,Streams,URL,Date,Region
1,Too Good At Goodbyes - Edit,Sam Smith,209338,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y,2017-11-01,ph
2,Perfect,Ed Sheeran,207263,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2017-11-01,ph
3,Young Dumb & Broke,Khalid,188701,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,2017-11-01,ph
4,Havana,Camila Cabello,175941,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,2017-11-01,ph
5,What Lovers Do,Maroon 5,162616,https://open.spotify.com/track/5SDCeGVT08a1RMXIBJF2O5,2017-11-01,ph
6,New Rules,Dua Lipa,153254,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,2017-11-01,ph
7,Malaya (Camp Sawi Original Motion Picture Soundtrack),Moira Dela Torre,131588,https://open.spotify.com/track/6M21eWbEw74XDdoQsNIinq,2017-11-01,ph
8,Super Far,LANY,117433,https://open.spotify.com/track/74ODGXs4byLTRdnKGM4s6E,2017-11-01,ph
9,I Like Me Better,Lauv,114630,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9,2017-11-01,ph
10,How Long,Charlie Puth,110277,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi,2017-11-01,ph
11,"Torete - From ""Love You to the Stars And Back""",Moira Dela Torre,106930,https://open.spotify.com/track/4aUf4lzQ1di5JajZ4a9FuI,2017-11-01,ph
12,Mama,Jonas Blue,94328,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w,2017-11-01,ph
13,Dusk Till Dawn - Radio Edit,ZAYN,93994,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,2017-11-01,ph
14,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,93550,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,2017-11-01,ph
15,Wolves,Selena Gomez,84981,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,2017-11-01,ph
16,Sorry Not Sorry,Demi Lovato,84630,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P,2017-11-01,ph
17,Dahil Sa'Yo,Inigo Pascual,83914,https://open.spotify.com/track/4ai7c2BUjNpElhZdZDH7qF,2017-11-01,ph
18,Gorgeous,Taylor Swift,83899,https://open.spotify.com/track/5Gd19NupVe5X8bAqxf9Iaz,2017-11-01,ph
19,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,82404,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6,2017-11-01,ph
20,Stargazing,Kygo,81981,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP,2017-11-01,ph
21,"Two Less Lonely People in the World (Official Movie Theme Song Of ""Kita Kita"")",KZ Tandingan,79746,https://open.spotify.com/track/46ixegtxjERQMCutmp09Sa,2017-11-01,ph
22,Too Much To Ask,Niall Horan,79460,https://open.spotify.com/track/4v094LQ9eF10k2O2Te2ngK,2017-11-01,ph
23,Let You Down,NF,78546,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2017-11-01,ph
24,Look What You Made Me Do,Taylor Swift,76931,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR,2017-11-01,ph
25,Lonely Together (feat. Rita Ora),Avicii,74908,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab,2017-11-01,ph
26,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,74260,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817,2017-11-01,ph
27,Strip That Down,Liam Payne,71174,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ,2017-11-01,ph
28,New,Daya,70310,https://open.spotify.com/track/4tERsdVCLtLtrGdFBf9DGC,2017-11-01,ph
29,Silence,Marshmello,69890,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,2017-11-01,ph
30,Attention,Charlie Puth,69582,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,2017-11-01,ph
31,There for You,Martin Garrix,69258,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y,2017-11-01,ph
