Position,Track Name,Artist,Streams,URL,Date,Region
1,I'm the One,DJ Khaled,204944,https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2,2017-06-01,ph
2,Despacito - Remix,Luis Fonsi,199714,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,2017-06-01,ph
3,Shape of You,Ed Sheeran,164595,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-06-01,ph
4,Something Just Like This,The Chainsmokers,147066,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-06-01,ph
5,That's What I Like,Bruno Mars,146164,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-06-01,ph
6,Symphony (feat. Zara Larsson),Clean Bandit,136846,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,2017-06-01,ph
7,Attention,Charlie Puth,133937,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,2017-06-01,ph
8,Stay (with Alessia Cara),Zedd,129725,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,2017-06-01,ph
9,Say You Won't Let Go,James Arthur,120511,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-06-01,ph
10,Mama,Jonas Blue,119007,https://open.spotify.com/track/4xlrALxuaCf9yZBHJeTSG6,2017-06-01,ph
11,Strip That Down,Liam Payne,114940,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ,2017-06-01,ph
12,Good Life (with G-Eazy & Kehlani),G-Eazy,111511,https://open.spotify.com/track/1Eck97uRMlprKOOJN9oO1E,2017-06-01,ph
13,No Promises (feat. Demi Lovato),Cheat Codes,110718,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW,2017-06-01,ph
14,Versace on the Floor,Bruno Mars,108860,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP,2017-06-01,ph
15,There's Nothing Holdin' Me Back,Shawn Mendes,104044,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu,2017-06-01,ph
16,The Cure,Lady Gaga,94420,https://open.spotify.com/track/51PIvodunv6NmX5250zxAh,2017-06-01,ph
17,Most Girls,Hailee Steinfeld,94067,https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ,2017-06-01,ph
18,There for You,Martin Garrix,92840,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y,2017-06-01,ph
19,Bad Liar,Selena Gomez,91998,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,2017-06-01,ph
20,Touch,Little Mix,89974,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z,2017-06-01,ph
21,It Ain't Me (with Selena Gomez),Kygo,89354,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,2017-06-01,ph
22,Dahil Sa'Yo,Inigo Pascual,89150,https://open.spotify.com/track/4ai7c2BUjNpElhZdZDH7qF,2017-06-01,ph
23,Crying in the Club,Camila Cabello,79491,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev,2017-06-01,ph
24,Thunder,Imagine Dragons,78702,https://open.spotify.com/track/56lBX2WHqfGuoeZxZvUnVj,2017-06-01,ph
25,HUMBLE.,Kendrick Lamar,77788,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,2017-06-01,ph
26,Issues,Julia Michaels,76613,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,2017-06-01,ph
27,Starving,Hailee Steinfeld,76492,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,2017-06-01,ph
28,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,75513,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,2017-06-01,ph
29,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,74642,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR,2017-06-01,ph
30,The One,The Chainsmokers,74354,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5,2017-06-01,ph
31,Scared to Be Lonely,Martin Garrix,74113,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,2017-06-01,ph
32,It's Gotta Be You,Isaiah,72046,https://open.spotify.com/track/6cAKeFFYW2aClZSUyvqAEW,2017-06-01,ph
33,First Time,Kygo,69682,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr,2017-06-01,ph
34,Sila,SUD,69649,https://open.spotify.com/track/2IMODbij0lZ5CuAjZi0IDE,2017-06-01,ph
35,Paris,The Chainsmokers,68533,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-06-01,ph
36,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,67506,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-06-01,ph
37,Fresh Eyes,Andy Grammer,67326,https://open.spotify.com/track/4nMlau89VAjmV7agkl7OY3,2017-06-01,ph
38,Perfect Strangers,Jonas Blue,66774,https://open.spotify.com/track/1CUVN2kn7mW5FjkqXTR2W1,2017-06-01,ph
39,Call On Me - Ryan Riback Extended Remix,Starley,66598,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,2017-06-01,ph
40,Slow Hands,Niall Horan,65654,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh,2017-06-01,ph
41,Tadhana,Up Dharma Down,64985,https://open.spotify.com/track/6NFKf8vBApSvtzkapYmnVR,2017-06-01,ph
42,By Your Side,Jonas Blue,62847,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,2017-06-01,ph
43,Malaya (Camp Sawi Original Motion Picture Soundtrack),Moira Dela Torre,61029,https://open.spotify.com/track/6M21eWbEw74XDdoQsNIinq,2017-06-01,ph
44,Now Or Never,Halsey,60799,https://open.spotify.com/track/1mDGDb2fUmUMdqV3tb8VKQ,2017-06-01,ph
45,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,60716,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-06-01,ph
46,Why Can't It Be,Kaye Cal,60123,https://open.spotify.com/track/0zFYa7NIpKhmom8zrZx7Ga,2017-06-01,ph
47,Hanggang Kailan,Michael Pangilinan,58181,https://open.spotify.com/track/01YEqVPCm0vqRLA9w43bic,2017-06-01,ph
48,Perfect,Ed Sheeran,56671,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2017-06-01,ph
49,The Way I Are (Dance with Somebody) (feat. Lil Wayne) - Spotify Version,Bebe Rexha,54864,https://open.spotify.com/track/6Pw3Gvw4wNMZfTYZa6IQal,2017-06-01,ph
50,Closer,The Chainsmokers,54847,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-06-01,ph
51,Cold,Maroon 5,52386,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k,2017-06-01,ph
52,Malibu,Miley Cyrus,50598,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O,2017-06-01,ph
53,The Other,Lauv,49789,https://open.spotify.com/track/1lntL1cI2UIWlxjL5QiN8g,2017-06-01,ph
54,Pasensya Ka Na,Silent Sanctuary,49257,https://open.spotify.com/track/0YyM8aEdbjGfLWPn6fdcn7,2017-06-01,ph
55,Location,Khalid,49199,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,2017-06-01,ph
56,Quit (feat. Ariana Grande),Cashmere Cat,47975,https://open.spotify.com/track/4Q5yMlwAfAoitqg4r9oZHN,2017-06-01,ph
57,I Like Me Better,Lauv,47094,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9,2017-06-01,ph
58,All Night,The Vamps,46481,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,2017-06-01,ph
59,Hiling,Mark Carpio,46051,https://open.spotify.com/track/6xQs6y6CpDqK9VKCktApEL,2017-06-01,ph
60,Don't Wanna Know,Maroon 5,45254,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,2017-06-01,ph
61,Bad Things (with Camila Cabello),Machine Gun Kelly,44667,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,2017-06-01,ph
62,Reminding Me,Shawn Hook,43942,https://open.spotify.com/track/7DQXiMeLqiQsy1uqHSk0xc,2017-06-01,ph
63,Photograph,Ed Sheeran,43795,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,2017-06-01,ph
64,Slide (feat. Frank Ocean & Migos),Calvin Harris,43698,https://open.spotify.com/track/6gpcs5eMhJwax4mIfKDYQk,2017-06-01,ph
65,"Sit Still, Look Pretty",Daya,43229,https://open.spotify.com/track/2DpCdPMg1BADE4HDnxt3Rd,2017-06-01,ph
66,Your Song,Rita Ora,42995,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5,2017-06-01,ph
67,Despacito (Featuring Daddy Yankee),Luis Fonsi,42535,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,2017-06-01,ph
68,Your Love - Dolce Amore Teleserye Theme,Juris,42458,https://open.spotify.com/track/2PcbtMoqOlGSzOfyJlkB06,2017-06-01,ph
69,The Scientist,Coldplay,41918,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-06-01,ph
70,Whippin (feat. Felix Snow),Kiiara,41559,https://open.spotify.com/track/3QWjljChcOMkRDYSzF33Qr,2017-06-01,ph
71,You,Jona,41319,https://open.spotify.com/track/4OjORl39ULsmkJHOPbOOPJ,2017-06-01,ph
72,Mask Off,Future,40147,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8,2017-06-01,ph
73,Migraine,Moonstar88,38278,https://open.spotify.com/track/7sW3f7PqDV7BQ7qqeVBJIA,2017-06-01,ph
74,Congratulations,Post Malone,38220,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2017-06-01,ph
75,Galway Girl,Ed Sheeran,38180,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,2017-06-01,ph
76,Sign of the Times,Harry Styles,37850,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN,2017-06-01,ph
77,1-800-273-8255,Logic,37454,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,2017-06-01,ph
78,Stay - On the Wings of Love Teleserye Theme,Daryl Ong,36912,https://open.spotify.com/track/5QVuf1MpdzFtFoJGwcKosa,2017-06-01,ph
79,Kaibigan Mo,Sarah Geronimo,34644,https://open.spotify.com/track/2meEAmZCXr2dud0RRYyfZt,2017-06-01,ph
80,Passionfruit,Drake,33966,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd,2017-06-01,ph
81,Let Me Be the One,Julie Anne San Jose,33823,https://open.spotify.com/track/39V6cEoNFwDFRJEOKyj4OR,2017-06-01,ph
82,"Maybe This Time - From ""Maybe This Time""",Sarah Geronimo,33383,https://open.spotify.com/track/0Dljpp52vCmtXi0E94qjfo,2017-06-01,ph
83,美女と野獣,Ariana Grande,33325,https://open.spotify.com/track/1KT0xdIjm7t053xByACrrg,2017-06-01,ph
84,Sa'yo,Silent Sanctuary,33303,https://open.spotify.com/track/29xs643Q96uQLD8f7SxYYw,2017-06-01,ph
85,24K Magic,Bruno Mars,33034,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,2017-06-01,ph
86,Dive,Ed Sheeran,32506,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls,2017-06-01,ph
87,Rollin (feat. Future & Khalid),Calvin Harris,31858,https://open.spotify.com/track/3FDrI0FLKzrYQiWxPhqV2W,2017-06-01,ph
88,"How Far I'll Go - From ""Moana""",Alessia Cara,31695,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,2017-06-01,ph
89,XO TOUR Llif3,Lil Uzi Vert,31677,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq,2017-06-01,ph
90,Weak,AJR,31244,https://open.spotify.com/track/6OuV4vfyb8v3vGGGksqyKf,2017-06-01,ph
91,Lot to Learn,Luke Christopher,30998,https://open.spotify.com/track/3TRFq09DUgYj1mug6RRqJW,2017-06-01,ph
92,Beautiful,Crush,30557,https://open.spotify.com/track/6mzF8HvHdVrzJNd8M1uFCS,2017-06-01,ph
93,iSpy (feat. Lil Yachty),KYLE,30296,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,2017-06-01,ph
94,Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,30231,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW,2017-06-01,ph
95,Secret Love Song (feat. Jason Derulo),Little Mix,29738,https://open.spotify.com/track/4JIo8RztBbELr2gWJ5OGK6,2017-06-01,ph
96,Tell Me Where It Hurts,MYMP,29522,https://open.spotify.com/track/6C2nrsOlb3jOUGcJAmPrTA,2017-06-01,ph
97,We Don't Talk Anymore,Charlie Puth,29489,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,2017-06-01,ph
98,All We Know,The Chainsmokers,29368,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,2017-06-01,ph
99,Collide - Acoustic Version,Howie Day,29175,https://open.spotify.com/track/5rwq6R0Uq0BngM3rdmCeNg,2017-06-01,ph
100,Stay With Me,CHANYEOL,28850,https://open.spotify.com/track/1HYzRuWjmS9LXCkdVHi25K,2017-06-01,ph
101,I'm Not The Only One,Sam Smith,28333,https://open.spotify.com/track/0fioLzGM8ngbD1w6fMmm45,2017-06-01,ph
102,Let Me Love You,DJ Snake,27953,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2017-06-01,ph
103,Unforgettable,French Montana,27847,https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW,2017-06-01,ph
104,Nights With You,MØ,27756,https://open.spotify.com/track/5q5gzmbBS5yQzos2BvVr1t,2017-06-01,ph
105,Someday,Nina,27445,https://open.spotify.com/track/1MkiRsYBkXbXvdiYvTTiQT,2017-06-01,ph
106,The Man Who Can't Be Moved,The Script,27250,https://open.spotify.com/track/67EY6aDoIx8czEPS6a2AaI,2017-06-01,ph
107,ILYSB - STRIPPED,LANY,27191,https://open.spotify.com/track/7j4IOedQQtMpSHEvyXZsHI,2017-06-01,ph
108,Paano Ba Ang Magmahal,Piolo Pascual,27044,https://open.spotify.com/track/2qqte0XT0eFFVLuNP7Qena,2017-06-01,ph
109,Selfish (feat. Rihanna),Future,26875,https://open.spotify.com/track/2Ce5IyMlVRVvN997ZJjJJA,2017-06-01,ph
110,So Sick,Ne-Yo,26847,https://open.spotify.com/track/4SRqDmPxYX0pUb5B5ut2Ri,2017-06-01,ph
111,Before I Let You Go,Freestyle,26815,https://open.spotify.com/track/1VvFtp71ibaXiHxurBlXuw,2017-06-01,ph
112,Beautiful Soul,Jesse McCartney,26799,https://open.spotify.com/track/1HwpWwa6bnqqRhK8agG4RS,2017-06-01,ph
113,Treat You Better,Shawn Mendes,26664,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,2017-06-01,ph
114,DNA.,Kendrick Lamar,26652,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj,2017-06-01,ph
115,ILYSB,LANY,26584,https://open.spotify.com/track/3BwR5psKNxcyqWoc80eOuq,2017-06-01,ph
